simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
133,-497.39,0.37559,22.46256634,17.33683732,1.505944596,13.33646866
134,-455.64,0.3762,22.6125046,17.45998907,1.526381115,13.38993687
135,-477.4,0.37678,22.71999484,17.55255908,1.54686608,13.50071219
136,-485.18,0.3774,22.8482483,17.66015872,1.56745234,13.55317093
137,-453.55,0.37798,22.98372868,17.77303029,1.588091041,13.64700456
138,-499.03,0.37858,23.08741782,17.86300302,1.608805702,13.72923972
139,-447.87,0.37918,23.23602482,17.98544472,1.629604359,13.79081625
140,-487.41,0.37976,23.33311642,18.07075469,1.650450358,13.89732333
141,-472.83,0.38038,23.46850827,18.18374881,1.671394889,13.94343222
142,-457.03,0.38096,23.58856157,18.28572451,1.692378729,14.04591231
143,-499.34,0.38157,23.69262606,18.37619902,1.713445498,14.1122924
144,-444.73,0.38216,23.83860866,18.49697574,1.734577411,14.18107504
145,-491.94,0.38274,23.92982557,18.57827045,1.75575593,14.28263541
146,-466.87,0.38336,24.06696142,18.69274531,1.777028835,14.32630549
147,-456.14,0.38393,24.1782267,18.78859677,1.798333197,14.43142081
148,-501.59,0.38454,24.27856592,18.87659483,1.819721373,14.48981137
149,-441.83,0.38514,24.42405478,18.99722475,1.841163537,14.55916228
150,-488.62,0.38571,24.50972345,19.07472143,1.862646966,14.66027673
151,-474.83,0.38634,24.64062051,19.18489409,1.884223164,14.69985567
152,-447.79,0.3869,24.75694986,19.28459962,1.905823428,14.80186017
153,-504.46,0.38751,24.84655561,19.36504722,1.927499344,14.86582254
154,-446.17,0.38812,24.99230424,19.48605554,1.949234044,14.92435882
155,-479.17,0.38869,25.07924482,19.56466105,1.97099673,15.03042381
156,-487.86,0.38931,25.197778,19.66609592,1.992851509,15.06911116
157,-448.92,0.38989,25.32454441,19.77351803,2.014730851,15.16170855
158,-503.37,0.39049,25.41244695,19.85292335,2.036670742,15.2382139
159,-449.36,0.3911,25.55428648,19.97129432,2.058680436,15.29025165
160,-482.71,0.39167,25.641484,20.05026694,2.080715236,15.39607946
161,-480.52,0.3923,25.76084775,20.15248271,2.102836718,15.43524149
162,-454.63,0.39287,25.87741818,20.25272302,2.124982136,15.52847188
163,-503.76,0.39348,25.96803616,20.33426113,2.14718814,15.59666493
164,-447.31,0.39408,26.1075804,20.45114807,2.169451366,15.65455879
165,-491.99,0.39467,26.19015472,20.52695301,2.191741921,15.75622507
166,-466.61,0.39529,26.31632868,20.63425311,2.214115657,15.79357748
167,-464.3,0.39586,26.41637942,20.72273537,2.236507169,15.89320991
168,-500.41,0.39648,26.51368804,20.80926199,2.258966206,15.94555366
169,-447.76,0.39707,26.64704657,20.92184397,2.281462705,16.01567493
170,-500.24,0.39766,26.72741464,20.99621184,2.303993365,16.10734771
171,-453.58,0.39828,26.85955343,21.10797312,2.326599311,16.14728648
172,-474.74,0.39885,26.94438611,21.18562396,2.349219703,16.25077395
173,-494.61,0.39948,27.04940073,21.27786016,2.371913656,16.28938
174,-447.56,0.40006,27.17409818,21.38433831,2.394626858,16.37164449
175,-503.45,0.40066,27.25171044,21.45685893,2.417382274,16.45135598
176,-450.57,0.40127,27.3846726,21.56935478,2.440202305,16.49425907
177,-477.27,0.40184,27.46409323,21.6432375,2.463032881,16.5972913
178,-491.94,0.40247,27.5691009,21.73560373,2.485937234,16.63186137
179,-444.84,0.40304,27.68850434,21.83839341,2.508853923,16.71595214
180,-504.57,0.40364,27.76106518,21.90739576,2.53181211,16.79075635
181,-450.65,0.40426,27.8927292,22.01907898,2.554828158,16.83178688
182,-470.31,0.40482,27.96974991,22.09135188,2.577848292,16.9346845
183,-501.53,0.40545,28.06537896,22.17706618,2.600940059,16.9674959
184,-442.84,0.40603,28.19235342,22.28543561,2.62404077,17.04489264
185,-501.32,0.40662,28.26059785,22.35143927,2.647171614,17.12872938
186,-459.33,0.40725,28.3864003,22.4590039,2.670368375,17.16258154
187,-462.62,0.40781,28.46929704,22.53562904,2.693563672,17.26389852
188,-505.98,0.40844,28.5549701,22.61426717,2.716823288,17.30221569
189,-443.27,0.40903,28.68425974,22.72441313,2.740097987,17.36937772
190,-496.69,0.40961,28.75050684,22.78908064,2.763390837,17.45950226
191,-465.17,0.41024,28.86907747,22.89152698,2.786751684,17.48919429
192,-459.47,0.41081,28.95528312,22.97063924,2.81010822,17.58654417
193,-506.4,0.41143,29.03554284,23.04546823,2.833520244,17.62929807
194,-442.79,0.41202,29.16293669,23.15434027,2.856950604,17.69032431
195,-494,0.4126,29.22640551,23.21709462,2.880392391,17.78160614
196,-468.85,0.41323,29.3398632,23.31593914,2.903899486,17.80866496
197,-455.99,0.4138,29.42737872,23.39608312,2.927398587,17.90309882
198,-506.82,0.41441,29.50199795,23.46692545,2.950946832,17.9482251
199,-442.58,0.41501,29.62756517,23.57455989,2.974514437,18.00379328
200,-490.87,0.41559,29.68857514,23.63561824,2.998086545,18.09599091
201,-472.09,0.41622,29.79654885,23.73057983,3.021721416,18.12076409
202,-452.64,0.41678,29.88503558,23.81149749,3.045345038,18.21182521
203,-506.66,0.41739,29.95423342,23.87849772,3.069011099,18.25923267
204,-441.04,0.41799,30.07742711,23.98448617,3.092697219,18.30954634
205,-486.35,0.41857,30.1348184,24.0429971,3.116381232,18.40212203
206,-477.68,0.41919,30.23598667,24.13310667,3.140124902,18.42389114
207,-448.98,0.41976,30.32789876,24.21655443,3.163852805,18.51080682
208,-505.95,0.42037,30.39147889,24.27955704,3.187614998,18.56278486
209,-441.53,0.42097,30.51178829,24.38351683,3.211400828,18.60670701
210,-482.24,0.42154,30.56751657,24.4408784,3.235177787,18.69971746
211,-481.79,0.42217,30.66240267,24.52650131,3.259010776,18.72002153
212,-444.97,0.42273,30.75637159,24.61147887,3.282825784,18.80255199
213,-504.94,0.42334,30.8141055,24.67030571,3.306667592,18.85808927
214,-441.36,0.42394,30.93128516,24.77204632,3.33053511,18.89585228
215,-477.2,0.42451,30.98481207,24.82785632,3.354386789,18.98899073
