simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
388,-334.13,0.57881,24.15446929,20.78035069,4.649937626,15.69232618
389,-333.73,0.57923,24.15383021,20.78797299,4.661627267,15.69715569
390,-333.33,0.57965,24.15291416,20.79536481,4.673276326,15.70181195
391,-332.93,0.58007,24.15172281,20.80252725,4.684884621,15.70629325
392,-332.54,0.58049,24.15025785,20.80946141,4.696451977,15.71060155
393,-332.14,0.58091,24.14852792,20.81617339,4.707978217,15.71473726
394,-331.75,0.58132,24.14652765,20.82265923,4.719463171,15.71870706
395,-331.36,0.58174,24.14426567,20.82892503,4.730906676,15.72250372
396,-330.96,0.58216,24.14174356,20.83497184,4.742308565,15.72613712
397,-330.56,0.58258,24.13895597,20.84079567,4.753668682,15.72960427
398,-330.16,0.58299,24.13590453,20.84639761,4.764986871,15.73290202
399,-329.75,0.58341,24.13259086,20.85177871,4.776262974,15.73603292
400,-329.35,0.58383,24.12900967,20.85693504,4.787496831,15.73899711
401,-328.99,0.58424,24.1251695,20.86187267,4.798688289,15.74179015
402,-328.69,0.58465,24.12109955,20.86661259,4.809837187,15.74442072
403,-328.41,0.58507,24.11684257,20.87118557,4.820943373,15.74690856
404,-328.11,0.58548,24.11241343,20.87560233,4.832006732,15.74927966
405,-327.81,0.5859,24.10779936,20.87985361,4.843027196,15.75153498
406,-327.52,0.58631,24.10300147,20.88394018,4.854004716,15.75366379
407,-327.23,0.58672,24.09802769,20.88786773,4.864939227,15.75567145
408,-326.94,0.58714,24.09287907,20.89163697,4.875830667,15.75756208
409,-326.65,0.58755,24.08755664,20.89524864,4.886678981,15.75933474
410,-326.35,0.58796,24.08206141,20.89870342,4.897484119,15.76099061
411,-326.06,0.58837,24.07638756,20.9019971,4.908246029,15.76252998
412,-325.77,0.58878,24.07054298,20.90513533,4.918964662,15.76394801
413,-325.48,0.58919,24.0645287,20.90811883,4.929639962,15.76525308
414,-325.18,0.5896,24.0583457,20.91094829,4.940271883,15.76644242
415,-324.88,0.59001,24.05198817,20.91361948,4.950860378,15.76751798
416,-324.57,0.59042,24.04545714,20.91613313,4.961405404,15.76847423
417,-324.26,0.59083,24.03874685,20.91848505,4.971906911,15.76931431
418,-323.96,0.59124,24.03185837,20.92067596,4.982364849,15.7700322
419,-323.65,0.59165,24.02479957,20.92271154,4.992779163,15.7706313
420,-323.35,0.59206,24.01756467,20.92458757,5.003149798,15.77111645
421,-323.05,0.59246,24.01016151,20.9263097,5.01347671,15.77148095
422,-322.75,0.59287,24.00259111,20.92787864,5.023759847,15.7717339
423,-322.49,0.59328,23.99485446,20.92929507,5.033999166,15.77187224
424,-322.23,0.59368,23.98697962,20.93057925,5.044194627,15.77189805
425,-321.96,0.59409,23.9789674,20.93173175,5.05434619,15.771833
426,-321.72,0.5945,23.97081185,20.9327483,5.064453848,15.7716686
427,-321.48,0.5949,23.96253408,20.93364412,5.074517593,15.77140363
428,-321.24,0.59531,23.95413478,20.93441975,5.084537413,15.77105557
429,-321,0.59571,23.94561469,20.93507571,5.094513319,15.77061764
430,-320.76,0.59612,23.93697449,20.93561254,5.104445322,15.77009327
431,-320.52,0.59652,23.92821492,20.93603077,5.114333435,15.76948159
432,-320.28,0.59692,23.91933665,20.93633092,5.124177671,15.76878354
433,-320.03,0.59733,23.9103404,20.93651352,5.133978044,15.7679993
434,-319.78,0.59773,23.90122015,20.93657424,5.143734569,15.76712937
435,-319.53,0.59813,23.89197663,20.93651363,5.153447262,15.7661687
436,-319.27,0.59854,23.88261058,20.93633223,5.16311613,15.76512003
437,-319.02,0.59894,23.87311602,20.93602575,5.172741184,15.76398279
438,-318.76,0.59934,23.86350042,20.93559958,5.182322434,15.76275242
439,-318.51,0.59974,23.85375781,20.93504945,5.191859882,15.76143686
440,-318.26,0.60014,23.84389564,20.93438072,5.201353541,15.76002796
441,-318.01,0.60055,23.83391461,20.93359393,5.210803417,15.75853515
442,-317.76,0.60095,23.82381544,20.93268962,5.220209521,15.75695504
443,-317.51,0.60135,23.81359883,20.93166831,5.229571869,15.75528964
444,-317.26,0.60175,23.80326548,20.93053054,5.238890476,15.75353867
445,-317.02,0.60215,23.7928161,20.92927682,5.248165357,15.75170283
446,-316.78,0.60255,23.78225803,20.92791249,5.257396529,15.74978239
447,-316.56,0.60295,23.77159192,20.92643803,5.266584009,15.74778317
448,-316.34,0.60334,23.76083169,20.92486354,5.275727823,15.74570325
449,-316.13,0.60374,23.74997791,20.92318945,5.284827997,15.74355465
450,-315.92,0.60414,23.73903775,20.92142099,5.293884573,15.74133279
451,-315.71,0.60454,23.72801174,20.91955858,5.302897595,15.7390454
452,-315.5,0.60494,23.71690038,20.91760264,5.311867112,15.73668966
453,-315.29,0.60534,23.70570418,20.91555357,5.320793176,15.73426721
454,-315.08,0.60573,23.69442365,20.91341179,5.329675838,15.73177779
455,-314.88,0.60613,23.68305929,20.9111777,5.338515151,15.72922195
456,-314.67,0.60653,23.6716182,20.9088565,5.347311167,15.7265999
457,-314.47,0.60692,23.66009425,20.90644378,5.356063938,15.7239173
458,-314.26,0.60732,23.64849452,20.90394472,5.364773525,15.72116685
459,-314.04,0.60772,23.63681288,20.90135495,5.373439982,15.71835738
460,-313.83,0.60811,23.62504323,20.8986701,5.382063369,15.71548026
461,-313.61,0.60851,23.61319269,20.89589536,5.390643743,15.71253425
462,-313.4,0.6089,23.60125516,20.89302637,5.399181148,15.70952564
463,-313.19,0.6093,23.58923775,20.89006831,5.407675641,15.7064469
464,-312.98,0.60969,23.57714093,20.88702156,5.416127269,15.70330696
465,-312.77,0.61009,23.56496518,20.88388653,5.424536087,15.70010246
466,-312.56,0.61048,23.55271098,20.88066361,5.432902153,15.69683524
467,-312.35,0.61088,23.54037881,20.87735319,5.441225523,15.69350495
468,-312.15,0.61127,23.52796913,20.87395566,5.449506252,15.69011215
469,-311.94,0.61166,23.51548896,20.87047614,5.4577444,15.68665702
470,-311.75,0.61206,23.5029322,20.86691027,5.465940022,15.68314517
471,-311.57,0.61245,23.49031237,20.86326787,5.474093185,15.67956935
472,-311.4,0.61284,23.4776364,20.859554,5.482203947,15.67594355
473,-311.22,0.61323,23.46491115,20.85577369,5.490272381,15.67226748
474,-311.05,0.61363,23.45213041,20.85192252,5.498298568,15.66854684
475,-310.88,0.61402,23.43930103,20.8480055,5.506282598,15.66477426
476,-310.7,0.61441,23.4264233,20.84402293,5.51422455,15.66095843
477,-310.53,0.6148,23.41349101,20.83997039,5.522124515,15.65709597
478,-310.35,0.61519,23.40051101,20.83585288,5.529982581,15.65318336
479,-310.18,0.61559,23.38747708,20.831666,5.53779883,15.64922765
480,-310.01,0.61598,23.37439606,20.82741474,5.54557335,15.64522091
481,-309.83,0.61637,23.36126823,20.82309939,5.553306224,15.64117205
482,-309.66,0.61676,23.34808739,20.81871553,5.56099754,15.63707758
483,-309.48,0.61715,23.33486035,20.81426816,5.568647388,15.63293404
484,-309.3,0.61754,23.32158091,20.80975287,5.576255849,15.62874844
485,-309.12,0.61793,23.30824941,20.80516996,5.583823013,15.62451286
486,-308.94,0.61832,23.29486614,20.80051973,5.591348961,15.62023097
487,-308.75,0.61871,23.28143145,20.79580248,5.598833776,15.61590154
488,-308.57,0.6191,23.26793917,20.79101382,5.60627754,15.61152538
489,-308.39,0.61949,23.25439612,20.78615876,5.613680335,15.60709724
490,-308.2,0.61987,23.24080263,20.78123758,5.621042235,15.6026249
491,-307.97,0.62026,23.22715254,20.77624592,5.628363324,15.59810537
492,-307.76,0.62065,23.21342038,20.77116542,5.635643683,15.593535
493,-307.55,0.62104,23.19961955,20.76600583,5.642883388,15.58889488
494,-307.35,0.62143,23.18575049,20.7607675,5.650082484,15.58420383
495,-307.18,0.62181,23.17182007,20.75545544,5.657241032,15.57945427
496,-307.01,0.6222,23.157848,20.75008395,5.664359094,15.57465499
497,-306.83,0.62259,23.14383452,20.74465328,5.671436738,15.56981817
498,-306.65,0.62297,23.12977349,20.73915905,5.678474055,15.56493893
499,-306.47,0.62336,23.11566518,20.73360154,5.685471137,15.56001442
500,-306.28,0.62375,23.10150991,20.72798105,5.692428067,15.55504614
501,-306.1,0.62413,23.08730155,20.7222932,5.69934493,15.55003375
502,-305.92,0.62452,23.07304684,20.71654295,5.706221809,15.5449725
503,-305.74,0.62491,23.05874609,20.71073057,5.71305878,15.53986989
504,-305.57,0.62529,23.04439958,20.70485634,5.719855928,15.53472305
505,-305.4,0.62568,23.03001402,20.69892517,5.726613337,15.52953347
506,-305.22,0.62606,23.01558965,20.69293731,5.733331091,15.52430596
507,-305.05,0.62645,23.00112033,20.68688839,5.740009282,15.51903876
508,-304.87,0.62683,22.98661273,20.6807833,5.746648,15.5137277
509,-304.69,0.62721,22.97206072,20.67461769,5.753247331,15.50837999
510,-304.51,0.6276,22.95746457,20.66839182,5.759807365,15.50298769
511,-304.33,0.62798,22.94282458,20.66210597,5.766328188,15.49755443
512,-304.15,0.62837,22.92814101,20.65576041,5.772809882,15.49207895
513,-303.98,0.62875,22.91341415,20.6493554,5.779252533,15.48656208
514,-303.8,0.62913,22.89865066,20.64289582,5.785656224,15.48100374
515,-303.63,0.62952,22.8838444,20.63637732,5.79202104,15.47540936
516,-303.47,0.6299,22.86900202,20.62980476,5.798347072,15.46977178
517,-303.3,0.63028,22.85413011,20.62318297,5.804634405,15.46409942
518,-303.14,0.63066,22.83922251,20.6165076,5.810883131,15.4583941
519,-302.98,0.63105,22.82428582,20.60978346,5.817093348,15.45265014
520,-302.82,0.63143,22.80932023,20.60301078,5.823265147,15.4468753
521,-302.66,0.63181,22.79432594,20.59618978,5.829398628,15.44106653
522,-302.5,0.63219,22.77930313,20.58932067,5.835493888,15.43522533
523,-302.34,0.63257,22.764252,20.58240368,5.841551028,15.42935129
524,-302.19,0.63295,22.74917274,20.57543901,5.847570143,15.42344479
525,-302.03,0.63333,22.73407189,20.56843146,5.853551334,15.41750588
526,-301.88,0.63371,22.71894325,20.56137665,5.859494698,15.41153987
527,-301.73,0.6341,22.70379335,20.55427936,5.86540034,15.4055396
528,-301.57,0.63448,22.68862233,20.54713979,5.871268358,15.39951339
529,-301.41,0.63486,22.67342403,20.53995355,5.877098857,15.39345793
530,-301.25,0.63524,22.65819864,20.53272087,5.882891942,15.38736971
531,-301.09,0.63562,22.64294633,20.52544194,5.88864771,15.38125041
532,-300.93,0.63599,22.62766729,20.51811698,5.894366259,15.37509954
533,-300.78,0.63637,22.6123617,20.5107462,5.900047684,15.36891751
534,-300.62,0.63675,22.59703607,20.50333436,5.905692084,15.36270437
535,-300.47,0.63713,22.58168422,20.4958771,5.911299556,15.35646537
536,-300.32,0.63751,22.56631263,20.48837917,5.916870202,15.3501934
537,-300.16,0.63789,22.55092146,20.48084076,5.92240412,15.34389674
538,-300.01,0.63827,22.53550455,20.47325751,5.927901413,15.33757208
539,-299.86,0.63865,22.52006837,20.46563415,5.933362185,15.33121592
540,-299.71,0.63902,22.50461307,20.45797089,5.938786531,15.32483501
541,-299.55,0.6394,22.48913877,20.45026789,5.944174555,15.31842668
542,-299.41,0.63978,22.47363934,20.4425208,5.94952636,15.31199223
543,-299.28,0.64016,22.45812752,20.43473889,5.954842048,15.30552623
544,-299.15,0.64053,22.44260968,20.42692686,5.960121715,15.29904128
545,-299.02,0.64091,22.42708588,20.41908484,5.96536547,15.29253727
546,-298.89,0.64129,22.41155618,20.41121296,5.97057343,15.28601436
547,-298.76,0.64167,22.39602067,20.40331136,5.975745711,15.2794726
548,-298.63,0.64204,22.38047939,20.39538018,5.980882429,15.27291211
549,-298.5,0.64242,22.3649324,20.38741956,5.985983699,15.26633295
550,-298.36,0.64279,22.34937979,20.37942962,5.991049637,15.25973521
551,-298.23,0.64317,22.33381534,20.37140599,5.996080357,15.25311899
552,-298.1,0.64355,22.31824542,20.36335332,6.001075974,15.24647932
553,-297.96,0.64392,22.30267008,20.35527177,6.006036596,15.23982349
554,-297.83,0.6443,22.28708313,20.34715694,6.010962335,15.23314853
555,-297.7,0.64467,22.27149093,20.33901351,6.015853306,15.22645079
556,-297.57,0.64505,22.25589353,20.33084159,6.020709615,15.21973699
557,-297.44,0.64542,22.240291,20.32264133,6.025531376,15.21300441
558,-297.3,0.6458,22.22468338,20.31441285,6.0303187,15.2062543
559,-297.16,0.64617,22.20906452,20.30615178,6.0350717,15.19948627
560,-297.02,0.64655,22.1934345,20.29785827,6.039790489,15.19269558
561,-296.88,0.64692,22.17779342,20.28953247,6.04447517,15.18588436
562,-296.73,0.6473,22.16214138,20.28117453,6.04912585,15.17905187
563,-296.59,0.64767,22.14647224,20.27278011,6.05374263,15.17219856
564,-296.46,0.64805,22.13079237,20.26435386,6.058325617,15.16531936
565,-296.36,0.64842,22.11510806,20.25590043,6.062874906,15.1584216
566,-296.25,0.64879,22.09943801,20.24743339,6.0673906,15.15150732
567,-296.12,0.64917,22.08377597,20.23894834,6.071872811,15.14459077
568,-296,0.64954,22.06810951,20.23043638,6.076321669,15.13766099
569,-295.87,0.64991,22.05244488,20.22190213,6.080737298,15.13071265
570,-295.74,0.65029,22.03677591,20.21334121,6.085119807,15.12375314
571,-295.61,0.65066,22.02110264,20.20475373,6.089469313,15.11677441
572,-295.48,0.65103,22.00542514,20.19613984,6.093785923,15.10977999
573,-295.35,0.6514,21.98974347,20.18749964,6.098069746,15.10276849
574,-295.21,0.65178,21.97405767,20.17883327,6.10232089,15.09574062
575,-295.08,0.65215,21.95836162,20.17013637,6.106539462,15.08869618
576,-294.95,0.65252,21.94266159,20.16141355,6.11072557,15.08163039
577,-294.81,0.65289,21.92695764,20.15266495,6.114879312,15.07455039
578,-294.66,0.65326,21.91124364,20.1438862,6.119000797,15.06745326
579,-294.52,0.65363,21.89551349,20.135073,6.123090129,15.06033538
580,-294.37,0.65401,21.87977351,20.12622997,6.127147409,15.05319343
581,-294.21,0.65438,21.86401761,20.11735278,6.131172728,15.04603394
582,-294.06,0.65475,21.84823974,20.10843714,6.135166184,15.03884933
583,-293.91,0.65512,21.83244624,20.09948769,6.139127869,15.03163798
584,-293.75,0.65549,21.81663721,20.09050458,6.143057866,15.02440572
585,-293.6,0.65586,21.80080664,20.08148353,6.146956267,15.01715025
586,-293.45,0.65623,21.78496082,20.07242916,6.150823163,15.00986773
587,-293.3,0.6566,21.76909989,20.06334162,6.154658637,15.00256493
588,-293.14,0.65697,21.75322396,20.05422108,6.158462779,14.99523914
589,-292.99,0.65734,21.73732701,20.04506326,6.16223568,14.98789165
590,-292.83,0.65771,21.72141534,20.03587275,6.165977431,14.98051712
591,-292.67,0.65808,21.70548293,20.0266453,6.169688113,14.97312294
592,-292.51,0.65845,21.68952992,20.01738106,6.173367818,14.96570118
593,-292.35,0.65882,21.67355648,20.00808022,6.177016627,14.95825538
594,-292.19,0.65918,21.65756276,19.99874296,6.180634623,14.95078421
595,-292.03,0.65955,21.6415489,19.98936943,6.184221889,14.94328841
596,-291.87,0.65992,21.62551507,19.97995982,6.187778508,14.93576785
597,-291.71,0.66029,21.60946141,19.97051431,6.19130456,14.92822274
598,-291.56,0.66066,21.59338808,19.96103305,6.194800129,14.92065318
599,-291.4,0.66102,21.57730133,19.95152064,6.198265297,14.91305929
600,-291.24,0.66139,21.56119517,19.94197281,6.201700145,14.90544612
601,-291.07,0.66176,21.54506975,19.93238974,6.205104763,14.89780676
602,-290.91,0.66212,21.52891911,19.92276718,6.208479231,14.89014429
603,-290.74,0.66249,21.51274953,19.91310973,6.211823633,14.88245267
604,-290.57,0.66286,21.49655507,19.90341316,6.215138041,14.87473956
605,-290.4,0.66322,21.4803359,19.89367765,6.218422537,14.86699699
606,-290.24,0.66359,21.46409221,19.88390339,6.221677196,14.8592285
607,-290.07,0.66396,21.44783026,19.87409497,6.224902092,14.8514328
608,-289.91,0.66432,21.43154411,19.86424815,6.228097299,14.84361553
609,-289.75,0.66469,21.41524002,19.85436752,6.231262898,14.83576957
610,-289.58,0.66505,21.39891813,19.84445323,6.234398963,14.827903
611,-289.41,0.66542,21.38257252,19.83450107,6.237505575,14.82001259
612,-289.24,0.66578,21.36620335,19.82451121,6.240582816,14.81209496
613,-289.06,0.66615,21.34981079,19.81448384,6.243630758,14.80415174
614,-288.89,0.66651,21.33338898,19.80441478,6.246649475,14.79618242
615,-288.71,0.66688,21.31694416,19.79430858,6.249639041,14.78818252
616,-288.53,0.66724,21.30047047,19.78416108,6.252599524,14.78015903
617,-288.36,0.6676,21.2839681,19.77397245,6.255530995,14.77210431
618,-288.19,0.66797,21.26744332,19.76374728,6.258433523,14.76402178
619,-288.01,0.66833,21.25089629,19.75348575,6.261307172,14.75591509
620,-287.84,0.66869,21.23432115,19.74318366,6.264152019,14.74778287
621,-287.66,0.66906,21.21772412,19.73284558,6.266968134,14.73962101
622,-287.48,0.66942,21.20109936,19.72246733,6.269755586,14.73143633
623,-287.29,0.66978,21.18444706,19.71204911,6.272514447,14.72322126
624,-287.1,0.67014,21.16776139,19.70158675,6.275244785,14.71497921
625,-286.92,0.6705,21.15104261,19.69108049,6.277946665,14.70670409
626,-286.74,0.67087,21.13429695,19.68053488,6.280620147,14.6983987
627,-286.55,0.67123,21.11752463,19.66995012,6.28326529,14.69006693
628,-286.38,0.67159,21.10071982,19.65932206,6.285882162,14.68170734
629,-286.2,0.67195,21.08389478,19.64865959,6.28847083,14.6733159
630,-286.02,0.67231,21.06704366,19.63795855,6.291031351,14.66490421
631,-285.84,0.67267,21.05016665,19.62721913,6.293563801,14.65646271
632,-285.65,0.67303,21.03326396,19.61644151,6.296068246,14.64799563
633,-285.46,0.67339,21.01632977,19.60562157,6.298544752,14.63950139
634,-285.27,0.67375,20.99936433,19.59475952,6.300993386,14.63097602
635,-285.08,0.67411,20.98236786,19.58385556,6.303414208,14.62242142
636,-284.89,0.67447,20.96534058,19.57290991,6.305807277,14.61383702
637,-284.77,0.67483,20.94828273,19.56192277,6.308172654,14.60522328
638,-284.62,0.67519,20.93123632,19.55092454,6.310510398,14.59658022
639,-284.46,0.67555,20.91418342,19.53990235,6.312820568,14.58794169
640,-284.3,0.67591,20.89711815,19.52885201,6.315103274,14.57927903
641,-284.14,0.67626,20.88004061,19.51777367,6.317358602,14.57059965
642,-283.97,0.67662,20.86295093,19.50666746,6.319586631,14.56190057
643,-283.8,0.67698,20.84584325,19.49552923,6.321787442,14.55318318
644,-283.63,0.67734,20.82871774,19.48435915,6.323961114,14.54444224
645,-283.47,0.6777,20.81157453,19.47315737,6.32610772,14.53568014
646,-283.3,0.67805,20.79441971,19.46192834,6.328227332,14.52689603
647,-283.12,0.67841,20.77724747,19.45066793,6.330320024,14.51809522
648,-282.95,0.67877,20.76005199,19.43937199,6.332385873,14.50927081
649,-282.77,0.67912,20.74283941,19.428045,6.334424953,14.5004211
650,-282.59,0.67948,20.72560393,19.41668282,6.336437328,14.49155178
651,-282.41,0.67984,20.70834573,19.40528565,6.338423072,14.48265584
652,-282.23,0.68019,20.691065,19.39385366,6.340382248,14.47373641
653,-282.05,0.68055,20.6737619,19.38238703,6.342314924,14.46479235
654,-281.88,0.6809,20.65643663,19.37088593,6.344221163,14.45582434
655,-281.7,0.68126,20.63909525,19.3593548,6.346101031,14.44683227
656,-281.53,0.68161,20.62173201,19.34778955,6.347954593,14.43782113
657,-281.35,0.68197,20.60435298,19.3361946,6.349781921,14.4287842
658,-281.17,0.68232,20.5869524,19.32456586,6.351583081,14.41972926
659,-280.99,0.68268,20.56953045,19.31290349,6.353358144,14.41064844
660,-280.8,0.68303,20.55208729,19.30120766,6.355107175,14.40154522
661,-280.61,0.68339,20.53461721,19.28947431,6.356830239,14.39241833
662,-280.43,0.68374,20.51712042,19.27770361,6.358527401,14.38326374
663,-280.24,0.68409,20.49960299,19.26590002,6.360198719,14.37408335
664,-280.06,0.68445,20.48205923,19.25405945,6.361844252,14.36488129
665,-279.88,0.6848,20.46449521,19.24218635,6.363464064,14.35565127
666,-279.69,0.68515,20.4469111,19.23028087,6.365058214,14.34640087
667,-279.51,0.6855,20.4293012,19.21833896,6.366626766,14.33712706
668,-279.31,0.68586,20.41167156,19.20636504,6.368169786,14.32782658
669,-279.1,0.68621,20.39401065,19.19435081,6.369687331,14.31850571
670,-278.88,0.68656,20.37631283,19.18229225,6.371179468,14.30915255
671,-278.57,0.68691,20.35857255,19.17018538,6.372646246,14.29976764
672,-278.28,0.68726,20.34073752,19.15799248,6.374087712,14.29034628
673,-277.99,0.68761,20.32282008,19.14572243,6.375503903,14.28084841
674,-277.71,0.68796,20.3048208,19.13337565,6.376894797,14.27130086
675,-277.44,0.68831,20.28674609,19.12095676,6.378260388,14.26169278
676,-277.17,0.68866,20.26860229,19.10847035,6.379600669,14.25203389
677,-276.9,0.68901,20.2503899,19.09591676,6.38091564,14.24232519
678,-276.62,0.68936,20.2321094,19.08329637,6.382205308,14.23256666
679,-276.34,0.68971,20.21375547,19.07060534,6.383469683,14.22275871
680,-276.05,0.69006,20.19532864,19.05784405,6.384708773,14.21289689
681,-275.78,0.69041,20.17682363,19.04500871,6.385922581,14.2029835
682,-275.5,0.69076,20.15825258,19.03210805,6.387111111,14.19301333
683,-275.23,0.6911,20.13961017,19.01913827,6.388274359,14.18299834
684,-274.97,0.69145,20.1209027,19.0061039,6.389412337,14.17292921
685,-274.71,0.6918,20.10213639,18.99300947,6.39052505,14.16281494
686,-274.45,0.69214,20.08331168,18.97985528,6.39161251,14.15265676
687,-274.18,0.69249,20.06442899,18.96664168,6.392674737,14.14245451
688,-273.91,0.69283,20.045483,18.95336482,6.39371175,14.1322086
689,-273.63,0.69318,20.02647416,18.94002505,6.39472357,14.12191459
690,-273.36,0.69352,20.00739721,18.92661858,6.395710211,14.11157474
691,-273.09,0.69387,19.98825836,18.9131499,6.396671687,14.10118384
692,-272.83,0.69421,19.96905807,18.89961936,6.397608007,14.09074913
693,-272.56,0.69456,19.94980252,18.88603142,6.398519187,14.08026791
694,-272.3,0.6949,19.9304864,18.87238228,6.399405241,14.06974631
695,-272.03,0.69524,19.91111587,18.8586764,6.400266194,14.05917748
696,-271.76,0.69559,19.89168562,18.84490997,6.401102062,14.04856928
697,-271.49,0.69593,19.87219612,18.83108331,6.401912869,14.03791414
698,-271.21,0.69627,19.85264779,18.81719678,6.402698634,14.02721563
699,-270.93,0.69661,19.83303538,18.80324658,6.403459373,14.01647261
700,-270.65,0.69695,19.81335939,18.78923308,6.404195105,14.00568134
701,-270.37,0.69729,19.79362027,18.77515663,6.404905844,13.9948438
702,-270.1,0.69764,19.7738185,18.76101758,6.405591602,13.98395954
703,-269.84,0.69798,19.75396022,18.74682037,6.406252393,13.97302914
704,-269.58,0.69832,19.73405151,18.73256941,6.406888231,13.9620573
705,-269.32,0.69866,19.71409276,18.71826501,6.407499136,13.95104694
706,-269.05,0.69899,19.69408436,18.70390746,6.408085138,13.93999717
707,-268.78,0.69933,19.67402103,18.68949299,6.408646263,13.92890868
708,-268.5,0.69967,19.65390322,18.67502191,6.40918254,13.91777697
709,-268.23,0.70001,19.6337257,18.66049049,6.409693993,13.9066043
710,-267.96,0.70035,19.61349456,18.64590313,6.410180644,13.89538552
711,-267.69,0.70069,19.5932102,18.63126015,6.410642509,13.88412771
712,-267.43,0.70102,19.57287304,18.61656185,6.411079613,13.87282824
713,-267.17,0.70136,19.55248911,18.60181261,6.41149198,13.86148856
714,-266.91,0.7017,19.53205876,18.58701272,6.411879634,13.85011292
715,-266.65,0.70203,19.51158236,18.57216246,6.412242606,13.83869984
716,-266.39,0.70237,19.49106029,18.55726213,6.412580929,13.82725025
717,-266.12,0.70271,19.47049291,18.54231201,6.412894633,13.81576409
718,-265.85,0.70304,19.44987499,18.52730836,6.413183752,13.80424169
719,-265.58,0.70338,19.42920695,18.51225148,6.413448319,13.79267873
720,-265.31,0.70371,19.40848916,18.4971417,6.413688358,13.78107737
721,-265.04,0.70405,19.38772204,18.4819793,6.413903898,13.76943703
722,-264.78,0.70438,19.36690597,18.46676461,6.414094966,13.7577583
723,-264.51,0.70471,19.3460469,18.45150192,6.414261588,13.74604127
724,-264.27,0.70505,19.32513963,18.43618751,6.414403794,13.73429069
725,-264.05,0.70538,19.30420117,18.4208337,6.414521617,13.7225004
726,-263.86,0.70571,19.28324287,18.40544871,6.414615087,13.71068671
727,-263.66,0.70605,19.26228153,18.39004472,6.414684251,13.6988519
728,-263.45,0.70638,19.2413117,18.37461785,6.41472917,13.68700856
729,-263.24,0.70671,19.22032799,18.35916427,6.414749924,13.67514704
730,-263.03,0.70704,19.19933056,18.34368413,6.414746586,13.66326711
731,-262.81,0.70737,19.17831956,18.32817761,6.414719224,13.65136904
732,-262.6,0.7077,19.15728965,18.31264089,6.414667903,13.63945288
733,-262.39,0.70804,19.13624653,18.29707813,6.414592691,13.62751435
734,-262.19,0.70837,19.11519035,18.28148949,6.414493647,13.61555989
735,-261.98,0.7087,19.09412676,18.26587911,6.41437084,13.60358693
736,-261.77,0.70903,19.07305039,18.25024316,6.414224336,13.59160116
737,-261.57,0.70936,19.0519614,18.23458181,6.414054207,13.5795959
738,-261.36,0.70969,19.03086543,18.21889916,6.41386052,13.56757413
739,-261.15,0.71002,19.00975711,18.20319141,6.413643342,13.55553917
740,-260.94,0.71034,18.98863659,18.18745872,6.413402745,13.54348534
741,-260.72,0.71067,18.96750403,18.17170124,6.413138795,13.53141522
742,-260.51,0.711,18.94635411,18.15591518,6.41285156,13.51932787
743,-260.3,0.71133,18.92519249,18.14010467,6.412541105,13.50721945
744,-260.09,0.71166,18.9040193,18.12426987,6.412207489,13.49509618
745,-259.88,0.71199,18.8828347,18.10841093,6.41185078,13.48295558
746,-259.67,0.71231,18.86163883,18.09252801,6.411471044,13.47079886
747,-259.46,0.71264,18.84043185,18.07662126,6.411068346,13.45862567
748,-259.24,0.71297,18.8192139,18.06069084,6.410642752,13.44643632
749,-259.02,0.7133,18.79797969,18.04473297,6.410194329,13.43423083
750,-258.78,0.71362,18.7767294,18.02874784,6.409723142,13.42200498
751,-258.55,0.71395,18.75545236,18.01272778,6.40922925,13.40976074
752,-258.31,0.71427,18.73415423,17.99667692,6.408712715,13.39748872
753,-258.07,0.7146,18.71282983,17.98059154,6.408173582,13.38519747
754,-257.84,0.71492,18.69147939,17.96447186,6.407611905,13.37287924
755,-257.6,0.71525,18.67010857,17.94832199,6.407027731,13.36053753
756,-257.36,0.71557,18.64871218,17.93213823,6.406421109,13.34817544
757,-257.12,0.7159,18.62729046,17.9159208,6.405792091,13.33578751
758,-256.89,0.71622,18.60584366,17.89966989,6.405140726,13.32337628
759,-256.65,0.71655,18.5843774,17.88338962,6.404467061,13.3109409
760,-256.42,0.71687,18.56288652,17.86707628,6.403771145,13.2984863
761,-256.19,0.71719,18.54137663,17.85073397,6.40305303,13.28600625
762,-255.96,0.71752,18.51984793,17.83436287,6.402312766,13.27350794
763,-255.72,0.71784,18.49830062,17.81796318,6.401550407,13.26098854
764,-255.49,0.71816,18.47672955,17.8015312,6.400766007,13.24844942
765,-255.26,0.71848,18.45514031,17.78507101,6.39995962,13.2358859
766,-255.03,0.7188,18.4335331,17.76858279,6.399131296,13.22330448
767,-254.8,0.71913,18.41190811,17.75206674,6.398281088,13.21070261
768,-254.56,0.71945,18.39026555,17.73552303,6.397409051,13.19808156
769,-254.33,0.71977,18.36860026,17.71894798,6.396515239,13.18544099
770,-254.1,0.72009,18.34691783,17.70234566,6.395599709,13.17277694
771,-253.86,0.72041,18.32521844,17.68571625,6.394662507,13.16009558
772,-253.63,0.72073,18.30349695,17.66905608,6.393703689,13.14739451
773,-253.4,0.72105,18.28175893,17.65236919,6.39272331,13.13467064
774,-253.17,0.72137,18.26000456,17.63565576,6.391721418,13.12192977
775,-252.94,0.72169,18.23823402,17.61891597,6.390698069,13.10916964
